# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
391000 -11.9405 -11.4
392000 -11.8314 -11.4
393000 -11.8779 -11.4
394000 -11.9776 -11.4
395000 -12.0558 -11.4
396000 -12.1682 -11.4
397000 -12.2251 -11.4
398000 -12.0931 -11.4
399000 -12.1111 -11.4
400000 -11.9025 -11.4
401000 -11.857 -11.4
402000 -11.9011 -11.4
403000 -11.9245 -11.4
404000 -12.0573 -11.4
405000 -12.2026 -11.4
406000 -12.0487 -11.4
407000 -12.0199 -11.4
408000 -12.0108 -11.4
409000 -11.9602 -11.4
410000 -11.9729 -11.4
411000 -11.962 -11.4
412000 -11.9362 -11.4
413000 -11.9945 -11.4
414000 -12.115 -11.4
415000 -12.101 -11.4
416000 -12.0517 -11.4
417000 -11.9004 -11.4
418000 -12.1649 -11.4
419000 -12.0585 -11.4
420000 -11.9611 -11.4
421000 -11.8978 -11.4
422000 -11.9687 -11.4
423000 -11.9079 -11.4
424000 -12.0302 -11.4
425000 -12.0214 -11.4
426000 -11.9707 -11.4
427000 -12.0604 -11.4
428000 -12.0215 -11.4
429000 -11.9163 -11.4
430000 -11.7664 -11.4
431000 -11.783 -11.4
432000 -11.985 -11.4
433000 -12.0377 -11.4
434000 -12.065 -11.4
435000 -11.9227 -11.4
436000 -11.9635 -11.4
437000 -12.0636 -11.4
438000 -12.0752 -11.4
439000 -12.0537 -11.4
440000 -12.0206 -11.4
