# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4231000 3.30515 6
4232000 3.00043 6
4233000 3.45983 6
4234000 4.56157 6
4235000 6.03473 6
4236000 7.52318 6
4237000 8.68848 6
4238000 9.30735 6
4239000 9.29172 6
4240000 8.6432 6
4241000 7.44512 6
4242000 5.92364 6
4243000 4.42681 6
4244000 3.32651 6
4245000 2.90788 6
4246000 3.27595 6
4247000 4.32492 6
4248000 5.78604 6
4249000 7.30605 6
4250000 8.54141 6
4251000 9.25463 6
4252000 9.34511 6
4253000 8.79281 6
4254000 7.6507 6
4255000 6.13191 6
4256000 4.60352 6
4257000 3.4522 6
4258000 2.96387 6
4259000 3.25203 6
4260000 4.23649 6
4261000 5.6676 6
4262000 7.19354 6
4263000 8.45849 6
4264000 9.20374 6
4265000 9.31765 6
4266000 8.78995 6
4267000 7.68211 6
4268000 6.18964 6
4269000 4.65202 6
4270000 3.45675 6
4271000 2.91283 6
4272000 3.15645 6
4273000 4.11494 6
4274000 5.53667 6
4275000 7.07261 6
4276000 8.37127 6
4277000 9.17275 6
4278000 9.35005 6
4279000 8.8825 6
4280000 7.8312 6
