# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3451000 4.48463 2.1
3452000 3.05132 2.1
3453000 1.41579 2.1
3454000 -0.0196248 2.1
3455000 -0.910052 2.1
3456000 -1.03758 2.1
3457000 -0.365941 2.1
3458000 0.945721 2.1
3459000 2.57283 2.1
3460000 4.09812 2.1
3461000 5.12783 2.1
3462000 5.40005 2.1
3463000 4.84869 2.1
3464000 3.61378 2.1
3465000 2.00851 2.1
3466000 0.441084 2.1
3467000 -0.692297 2.1
3468000 -1.1117 2.1
3469000 -0.716304 2.1
3470000 0.392354 2.1
3471000 1.94221 2.1
3472000 3.5593 2.1
3473000 4.84202 2.1
3474000 5.45577 2.1
3475000 5.23506 2.1
3476000 4.23408 2.1
3477000 2.71457 2.1
3478000 1.07543 2.1
3479000 -0.27478 2.1
3480000 -1.01271 2.1
3481000 -0.960452 2.1
3482000 -0.129024 2.1
3483000 1.27728 2.1
3484000 2.90806 2.1
3485000 4.35011 2.1
3486000 5.23881 2.1
3487000 5.34728 2.1
3488000 4.64229 2.1
3489000 3.29286 2.1
3490000 1.63743 2.1
3491000 0.106664 2.1
3492000 -0.899743 2.1
3493000 -1.13302 2.1
3494000 -0.547908 2.1
3495000 0.703216 2.1
3496000 2.3082 2.1
3497000 3.87272 2.1
3498000 5.01352 2.1
3499000 5.44451 2.1
3500000 5.04338 2.1
