# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3151000 2.70808 0.6
3152000 3.19965 0.6
3153000 3.03121 0.6
3154000 2.25061 0.6
3155000 1.0497 0.6
3156000 -0.278547 0.6
3157000 -1.40556 0.6
3158000 -2.04225 0.6
3159000 -2.01515 0.6
3160000 -1.3269 0.6
3161000 -0.155592 0.6
3162000 1.19611 0.6
3163000 2.38487 0.6
3164000 3.11477 0.6
3165000 3.20706 0.6
3166000 2.64283 0.6
3167000 1.56485 0.6
3168000 0.239689 0.6
3169000 -1.01007 0.6
3170000 -1.87237 0.6
3171000 -2.11856 0.6
3172000 -1.67743 0.6
3173000 -0.663589 0.6
3174000 0.652908 0.6
3175000 1.93035 0.6
3176000 2.8542 0.6
3177000 3.20474 0.6
3178000 2.89759 0.6
3179000 2.00715 0.6
3180000 0.754518 0.6
3181000 -0.543743 0.6
3182000 -1.55761 0.6
3183000 -2.02828 0.6
3184000 -1.83398 0.6
3185000 -1.02411 0.6
3186000 0.195218 0.6
3187000 1.51441 0.6
3188000 2.6009 0.6
3189000 3.18111 0.6
3190000 3.10966 0.6
3191000 2.40608 0.6
3192000 1.25038 0.6
3193000 -0.0600051 0.6
3194000 -1.19104 0.6
3195000 -1.86033 0.6
3196000 -1.90447 0.6
3197000 -1.31147 0.6
3198000 -0.21998 0.6
3199000 1.10358 0.6
3200000 2.31712 0.6
