# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2611000 12.0209 10.8
2612000 11.925 10.8
2613000 11.805 10.8
2614000 11.8951 10.8
2615000 11.9937 10.8
2616000 12.0145 10.8
2617000 11.9435 10.8
2618000 12.0108 10.8
2619000 12.0562 10.8
2620000 12.0673 10.8
2621000 11.9641 10.8
2622000 11.8701 10.8
2623000 11.7831 10.8
2624000 11.8812 10.8
2625000 11.9968 10.8
2626000 12.0003 10.8
2627000 12.0592 10.8
2628000 12.1087 10.8
2629000 12.049 10.8
2630000 11.933 10.8
2631000 11.8677 10.8
2632000 11.8453 10.8
2633000 11.8671 10.8
2634000 11.9322 10.8
2635000 11.9556 10.8
2636000 11.9596 10.8
2637000 12.0338 10.8
2638000 12.1132 10.8
2639000 12.1589 10.8
2640000 12.1038 10.8
2641000 12.0133 10.8
2642000 11.9538 10.8
2643000 11.8172 10.8
2644000 11.878 10.8
2645000 11.9274 10.8
2646000 11.953 10.8
2647000 12.089 10.8
2648000 12.1203 10.8
2649000 12.2274 10.8
2650000 12.0376 10.8
2651000 11.9368 10.8
2652000 11.8415 10.8
2653000 11.8897 10.8
2654000 11.8341 10.8
2655000 11.97 10.8
2656000 12.033 10.8
2657000 12.058 10.8
2658000 12.0909 10.8
2659000 12.0591 10.8
2660000 12.0701 10.8
