# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
211000 -11.9539 -13.2
212000 -12.0312 -13.2
213000 -12.1926 -13.2
214000 -12.2221 -13.2
215000 -12.2272 -13.2
216000 -12.0539 -13.2
217000 -12.005 -13.2
218000 -12.0242 -13.2
219000 -11.9106 -13.2
220000 -12.0237 -13.2
221000 -12.0045 -13.2
222000 -11.99 -13.2
223000 -12.0723 -13.2
224000 -12.12 -13.2
225000 -12.1464 -13.2
226000 -12.1317 -13.2
227000 -12.0863 -13.2
228000 -12.0677 -13.2
229000 -12.123 -13.2
230000 -12.2182 -13.2
231000 -12.0874 -13.2
232000 -11.931 -13.2
233000 -11.8815 -13.2
234000 -11.8607 -13.2
235000 -11.9477 -13.2
236000 -12.125 -13.2
237000 -12.2217 -13.2
238000 -12.142 -13.2
239000 -12.204 -13.2
240000 -12.1168 -13.2
241000 -11.9721 -13.2
242000 -11.8019 -13.2
243000 -11.8021 -13.2
244000 -11.8402 -13.2
245000 -11.9097 -13.2
246000 -12.0579 -13.2
247000 -12.1452 -13.2
248000 -12.1168 -13.2
249000 -12.1906 -13.2
250000 -12.1589 -13.2
251000 -12.0462 -13.2
252000 -11.9604 -13.2
253000 -11.9809 -13.2
254000 -12.0352 -13.2
255000 -12.0593 -13.2
256000 -12.0285 -13.2
257000 -12.1333 -13.2
258000 -11.9194 -13.2
259000 -11.9452 -13.2
260000 -11.9474 -13.2
