# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2551000 11.9403 10.2
2552000 11.9881 10.2
2553000 11.9041 10.2
2554000 11.8709 10.2
2555000 11.8895 10.2
2556000 11.8516 10.2
2557000 11.9506 10.2
2558000 12.0524 10.2
2559000 12.0544 10.2
2560000 11.9822 10.2
2561000 11.9278 10.2
2562000 11.8811 10.2
2563000 11.9206 10.2
2564000 11.9313 10.2
2565000 11.9525 10.2
2566000 11.9286 10.2
2567000 11.8357 10.2
2568000 11.9671 10.2
2569000 11.9143 10.2
2570000 11.9114 10.2
2571000 12.0502 10.2
2572000 12.0785 10.2
2573000 12.016 10.2
2574000 11.9693 10.2
2575000 11.8711 10.2
2576000 11.789 10.2
2577000 11.8167 10.2
2578000 11.8659 10.2
2579000 11.9365 10.2
2580000 12.0029 10.2
2581000 12.0887 10.2
2582000 11.9269 10.2
2583000 11.9977 10.2
2584000 11.8138 10.2
2585000 11.8819 10.2
2586000 11.8697 10.2
2587000 11.8292 10.2
2588000 11.875 10.2
2589000 11.8894 10.2
2590000 11.9032 10.2
2591000 11.9862 10.2
2592000 11.8988 10.2
2593000 11.9392 10.2
2594000 11.9498 10.2
2595000 11.8563 10.2
2596000 11.8431 10.2
2597000 11.8976 10.2
2598000 11.8158 10.2
2599000 11.8584 10.2
2600000 11.9165 10.2
