# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2311000 11.596 7.8
2312000 11.4924 7.8
2313000 11.5441 7.8
2314000 11.775 7.8
2315000 11.6726 7.8
2316000 11.5732 7.8
2317000 11.9255 7.8
2318000 11.8993 7.8
2319000 11.794 7.8
2320000 11.7233 7.8
2321000 11.5729 7.8
2322000 11.645 7.8
2323000 11.8373 7.8
2324000 11.8317 7.8
2325000 11.8287 7.8
2326000 11.7958 7.8
2327000 11.7419 7.8
2328000 11.75 7.8
2329000 11.8191 7.8
2330000 11.7559 7.8
2331000 11.6721 7.8
2332000 11.7257 7.8
2333000 11.7159 7.8
2334000 11.8743 7.8
2335000 11.8453 7.8
2336000 11.6388 7.8
2337000 11.73 7.8
2338000 11.7264 7.8
2339000 11.7574 7.8
2340000 11.725 7.8
2341000 11.7618 7.8
2342000 11.8512 7.8
2343000 11.9066 7.8
2344000 11.7505 7.8
2345000 11.8707 7.8
2346000 11.6713 7.8
2347000 11.7508 7.8
2348000 11.8154 7.8
2349000 11.7281 7.8
2350000 11.7699 7.8
2351000 11.6429 7.8
2352000 11.7107 7.8
2353000 11.689 7.8
2354000 11.6822 7.8
2355000 11.8217 7.8
2356000 11.7623 7.8
2357000 11.7116 7.8
2358000 11.7293 7.8
2359000 11.6792 7.8
2360000 11.6629 7.8
