# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4771000 10.9886 8.7
4772000 11.2485 8.7
4773000 11.6772 8.7
4774000 11.6427 8.7
4775000 11.6017 8.7
4776000 11.5528 8.7
4777000 11.4423 8.7
4778000 11.6406 8.7
4779000 11.6033 8.7
4780000 11.5985 8.7
4781000 11.6 8.7
4782000 11.4879 8.7
4783000 11.6109 8.7
4784000 11.5817 8.7
4785000 11.1635 8.7
4786000 11.0935 8.7
4787000 11.4694 8.7
4788000 11.7062 8.7
4789000 11.4399 8.7
4790000 11.5382 8.7
4791000 11.7432 8.7
4792000 11.4812 8.7
4793000 11.302 8.7
4794000 11.5005 8.7
4795000 11.7038 8.7
4796000 11.4317 8.7
4797000 11.3308 8.7
4798000 11.6454 8.7
4799000 11.5425 8.7
4800000 11.1318 8.7
4801000 11.15 8.7
4802000 11.5997 8.7
4803000 11.7574 8.7
4804000 11.0613 8.7
4805000 10.5681 8.7
4806000 10.3006 8.7
4807000 10.1699 8.7
4808000 10.1355 8.7
4809000 10.1824 8.7
4810000 10.312 8.7
4811000 10.5651 8.7
4812000 11.0607 8.7
4813000 11.7674 8.7
4814000 11.4386 8.7
4815000 10.9958 8.7
4816000 10.8952 8.7
4817000 11.1345 8.7
4818000 11.6643 8.7
4819000 11.4879 8.7
4820000 11.2581 8.7
