# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1411000 -1.16518 -1.2
1412000 -2.65044 -1.2
1413000 -2.77213 -1.2
1414000 -1.40123 -1.2
1415000 0.184311 -1.2
1416000 0.470427 -1.2
1417000 -0.829816 -1.2
1418000 -2.47567 -1.2
1419000 -2.90366 -1.2
1420000 -1.73482 -1.2
1421000 -0.0802506 -1.2
1422000 0.505576 -1.2
1423000 -0.531205 -1.2
1424000 -2.21752 -1.2
1425000 -2.95992 -1.2
1426000 -2.04325 -1.2
1427000 -0.31894 -1.2
1428000 0.575778 -1.2
1429000 -0.214243 -1.2
1430000 -1.93021 -1.2
1431000 -2.9343 -1.2
1432000 -2.29973 -1.2
1433000 -0.645676 -1.2
1434000 0.469764 -1.2
1435000 -0.00295176 -1.2
1436000 -1.6301 -1.2
1437000 -2.88485 -1.2
1438000 -2.56414 -1.2
1439000 -0.955911 -1.2
1440000 0.416243 -1.2
1441000 0.251213 -1.2
1442000 -1.2873 -1.2
1443000 -2.74012 -1.2
1444000 -2.73995 -1.2
1445000 -1.29481 -1.2
1446000 0.224814 -1.2
1447000 0.384496 -1.2
1448000 -0.958516 -1.2
1449000 -2.52678 -1.2
1450000 -2.84085 -1.2
1451000 -1.61006 -1.2
1452000 0.0114544 -1.2
1453000 0.495379 -1.2
1454000 -0.637081 -1.2
1455000 -2.32949 -1.2
1456000 -2.97176 -1.2
1457000 -1.94891 -1.2
1458000 -0.234082 -1.2
1459000 0.544718 -1.2
1460000 -0.329736 -1.2
