# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5191000 10.8691 10.8
5192000 11.6097 10.8
5193000 11.6209 10.8
5194000 11.049 10.8
5195000 11.4218 10.8
5196000 11.9306 10.8
5197000 11.6964 10.8
5198000 11.7655 10.8
5199000 11.601 10.8
5200000 11.5557 10.8
5201000 11.7818 10.8
5202000 11.7961 10.8
5203000 11.7255 10.8
5204000 11.6679 10.8
5205000 11.592 10.8
5206000 11.8877 10.8
5207000 11.7262 10.8
5208000 11.8492 10.8
5209000 11.7058 10.8
5210000 11.8381 10.8
5211000 11.7539 10.8
5212000 11.4654 10.8
5213000 11.7288 10.8
5214000 11.6046 10.8
5215000 11.4133 10.8
5216000 11.8959 10.8
5217000 11.5089 10.8
5218000 11.2859 10.8
5219000 11.7913 10.8
5220000 11.7564 10.8
5221000 11.7204 10.8
5222000 11.8969 10.8
5223000 11.6306 10.8
5224000 11.6399 10.8
5225000 11.4414 10.8
5226000 11.6956 10.8
5227000 11.6103 10.8
5228000 11.7738 10.8
5229000 11.7964 10.8
5230000 11.6664 10.8
5231000 11.5363 10.8
5232000 11.7304 10.8
5233000 11.6714 10.8
5234000 11.5713 10.8
5235000 11.9861 10.8
5236000 11.7121 10.8
5237000 11.5958 10.8
5238000 11.5212 10.8
5239000 11.4436 10.8
5240000 11.8599 10.8
