# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5671000 11.651 13.2
5672000 11.678 13.2
5673000 11.3572 13.2
5674000 11.8379 13.2
5675000 11.6889 13.2
5676000 11.8674 13.2
5677000 11.7346 13.2
5678000 11.6307 13.2
5679000 11.625 13.2
5680000 11.8738 13.2
5681000 11.6876 13.2
5682000 11.8121 13.2
5683000 11.396 13.2
5684000 11.7617 13.2
5685000 11.5147 13.2
5686000 11.7904 13.2
5687000 11.8028 13.2
5688000 11.8296 13.2
5689000 11.785 13.2
5690000 11.742 13.2
5691000 11.726 13.2
5692000 11.6594 13.2
5693000 11.6951 13.2
5694000 11.7862 13.2
5695000 11.8136 13.2
5696000 11.5432 13.2
5697000 11.6589 13.2
5698000 11.6367 13.2
5699000 11.7453 13.2
5700000 11.8771 13.2
5701000 11.7205 13.2
5702000 11.8137 13.2
5703000 11.651 13.2
5704000 11.8339 13.2
5705000 11.724 13.2
5706000 11.7473 13.2
5707000 11.8575 13.2
5708000 11.7747 13.2
5709000 11.8312 13.2
5710000 11.6694 13.2
5711000 11.701 13.2
5712000 11.6729 13.2
5713000 11.8353 13.2
5714000 11.7122 13.2
5715000 11.8382 13.2
5716000 11.6711 13.2
5717000 11.6308 13.2
5718000 11.8678 13.2
5719000 11.9719 13.2
5720000 11.9322 13.2
