# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3991000 2.16824 4.8
3992000 2.83653 4.8
3993000 4.00942 4.8
3994000 5.38547 4.8
3995000 6.60892 4.8
3996000 7.3807 4.8
3997000 7.53368 4.8
3998000 7.04265 4.8
3999000 6.01724 4.8
4000000 4.69067 4.8
4001000 3.37733 4.8
4002000 2.40633 4.8
4003000 2.03786 4.8
4004000 2.37202 4.8
4005000 3.32187 4.8
4006000 4.64203 4.8
4007000 6.00055 4.8
4008000 7.06539 4.8
4009000 7.58738 4.8
4010000 7.45208 4.8
4011000 6.69229 4.8
4012000 5.48244 4.8
4013000 4.11148 4.8
4014000 2.90555 4.8
4015000 2.15733 4.8
4016000 2.07217 4.8
4017000 2.67934 4.8
4018000 3.81523 4.8
4019000 5.1797 4.8
4020000 6.43353 4.8
4021000 7.28592 4.8
4022000 7.5466 4.8
4023000 7.15948 4.8
4024000 6.20976 4.8
4025000 4.91095 4.8
4026000 3.56813 4.8
4027000 2.5174 4.8
4028000 2.04096 4.8
4029000 2.26621 4.8
4030000 3.13083 4.8
4031000 4.41037 4.8
4032000 5.78407 4.8
4033000 6.91646 4.8
4034000 7.54007 4.8
4035000 7.51711 4.8
4036000 6.8578 4.8
4037000 5.71438 4.8
4038000 4.35691 4.8
4039000 3.11378 4.8
4040000 2.29128 4.8
