# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2011000 11.6595 4.8
2012000 11.5617 4.8
2013000 11.4798 4.8
2014000 11.5876 4.8
2015000 11.6373 4.8
2016000 11.366 4.8
2017000 11.4613 4.8
2018000 11.4438 4.8
2019000 11.3669 4.8
2020000 11.5444 4.8
2021000 11.3197 4.8
2022000 11.5515 4.8
2023000 11.5299 4.8
2024000 11.5028 4.8
2025000 11.6659 4.8
2026000 11.69 4.8
2027000 11.4233 4.8
2028000 11.6909 4.8
2029000 11.4312 4.8
2030000 11.7752 4.8
2031000 11.7005 4.8
2032000 11.4124 4.8
2033000 11.7719 4.8
2034000 11.5295 4.8
2035000 11.5269 4.8
2036000 11.6278 4.8
2037000 11.6952 4.8
2038000 11.8998 4.8
2039000 11.6027 4.8
2040000 11.5835 4.8
2041000 11.3112 4.8
2042000 11.4778 4.8
2043000 11.605 4.8
2044000 11.5759 4.8
2045000 11.6163 4.8
2046000 11.5163 4.8
2047000 11.6564 4.8
2048000 11.7953 4.8
2049000 11.7393 4.8
2050000 11.6575 4.8
2051000 11.722 4.8
2052000 11.8008 4.8
2053000 11.7491 4.8
2054000 11.6867 4.8
2055000 11.6807 4.8
2056000 11.6692 4.8
2057000 11.5888 4.8
2058000 11.6438 4.8
2059000 11.7117 4.8
2060000 11.7125 4.8
