# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5731000 11.8814 13.5
5732000 11.5865 13.5
5733000 11.9864 13.5
5734000 11.1683 13.5
5735000 11.3776 13.5
5736000 11.7402 13.5
5737000 11.3234 13.5
5738000 11.859 13.5
5739000 11.5343 13.5
5740000 11.9253 13.5
5741000 11.3804 13.5
5742000 11.7321 13.5
5743000 11.4065 13.5
5744000 11.0945 13.5
5745000 11.9513 13.5
5746000 11.1331 13.5
5747000 11.0164 13.5
5748000 11.8178 13.5
5749000 11.3853 13.5
5750000 11.9887 13.5
5751000 11.6035 13.5
5752000 11.5782 13.5
5753000 11.5302 13.5
5754000 11.4959 13.5
5755000 11.9044 13.5
5756000 11.4455 13.5
5757000 11.8699 13.5
5758000 11.5307 13.5
5759000 11.7847 13.5
5760000 11.6541 13.5
5761000 11.9242 13.5
5762000 11.6249 13.5
5763000 11.9821 13.5
5764000 11.6538 13.5
5765000 11.8354 13.5
5766000 11.7462 13.5
5767000 11.6046 13.5
5768000 11.6604 13.5
5769000 11.6378 13.5
5770000 11.9371 13.5
5771000 11.552 13.5
5772000 11.8617 13.5
5773000 11.5576 13.5
5774000 11.893 13.5
5775000 11.795 13.5
5776000 11.9427 13.5
5777000 11.794 13.5
5778000 11.8475 13.5
5779000 11.6928 13.5
5780000 11.9155 13.5
