# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
271000 -12.1277 -12.6
272000 -12.1435 -12.6
273000 -11.988 -12.6
274000 -12.1736 -12.6
275000 -12.398 -12.6
276000 -11.9858 -12.6
277000 -11.9772 -12.6
278000 -12.2125 -12.6
279000 -12.0744 -12.6
280000 -12.2725 -12.6
281000 -12.2013 -12.6
282000 -12.0991 -12.6
283000 -12.0659 -12.6
284000 -12.1026 -12.6
285000 -12.0207 -12.6
286000 -12.149 -12.6
287000 -12.1511 -12.6
288000 -12.1373 -12.6
289000 -12.2915 -12.6
290000 -12.3438 -12.6
291000 -12.1435 -12.6
292000 -12.0547 -12.6
293000 -12.1474 -12.6
294000 -12.0427 -12.6
295000 -11.9994 -12.6
296000 -12.0543 -12.6
297000 -12.1699 -12.6
298000 -12.1872 -12.6
299000 -12.3747 -12.6
300000 -12.2886 -12.6
301000 -12.4231 -12.6
302000 -12.2379 -12.6
303000 -12.1898 -12.6
304000 -12.0282 -12.6
305000 -12.0241 -12.6
306000 -12.074 -12.6
307000 -12.0416 -12.6
308000 -12.2041 -12.6
309000 -12.0469 -12.6
310000 -12.3802 -12.6
311000 -12.3817 -12.6
312000 -12.0994 -12.6
313000 -12.1478 -12.6
314000 -12.1429 -12.6
315000 -11.8819 -12.6
316000 -12.0636 -12.6
317000 -12.0964 -12.6
318000 -12.1979 -12.6
319000 -12.144 -12.6
320000 -12.3814 -12.6
