# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3091000 3.34425 0.3
3092000 2.66166 0.3
3093000 1.37849 0.3
3094000 -0.185835 0.3
3095000 -1.64162 0.3
3096000 -2.62481 0.3
3097000 -2.88147 0.3
3098000 -2.3342 0.3
3099000 -1.12473 0.3
3100000 0.416372 0.3
3101000 1.8884 0.3
3102000 2.94202 0.3
3103000 3.32433 0.3
3104000 2.94329 0.3
3105000 1.89632 0.3
3106000 0.447638 0.3
3107000 -1.03878 0.3
3108000 -2.19204 0.3
3109000 -2.72256 0.3
3110000 -2.49011 0.3
3111000 -1.544 0.3
3112000 -0.125444 0.3
3113000 1.39213 0.3
3114000 2.60578 0.3
3115000 3.21204 0.3
3116000 3.07782 0.3
3117000 2.2418 0.3
3118000 0.910482 0.3
3119000 -0.584949 0.3
3120000 -1.86954 0.3
3121000 -2.6179 0.3
3122000 -2.63368 0.3
3123000 -1.90212 0.3
3124000 -0.601395 0.3
3125000 0.932582 0.3
3126000 2.2883 0.3
3127000 3.11167 0.3
3128000 3.21307 0.3
3129000 2.58083 0.3
3130000 1.37712 0.3
3131000 -0.096162 0.3
3132000 -1.47118 0.3
3133000 -2.40699 0.3
3134000 -2.66686 0.3
3135000 -2.17446 0.3
3136000 -1.04655 0.3
3137000 0.425557 0.3
3138000 1.85503 0.3
3139000 2.86987 0.3
3140000 3.21999 0.3
