# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5791000 11.7375 13.8
5792000 11.8021 13.8
5793000 11.9001 13.8
5794000 11.9429 13.8
5795000 11.6193 13.8
5796000 11.6823 13.8
5797000 11.6377 13.8
5798000 11.7872 13.8
5799000 11.8899 13.8
5800000 11.9006 13.8
5801000 11.7971 13.8
5802000 11.6757 13.8
5803000 11.7782 13.8
5804000 11.9037 13.8
5805000 11.801 13.8
5806000 11.7633 13.8
5807000 11.8326 13.8
5808000 11.7539 13.8
5809000 11.6888 13.8
5810000 11.6256 13.8
5811000 11.8334 13.8
5812000 11.7949 13.8
5813000 11.8346 13.8
5814000 11.6965 13.8
5815000 11.6693 13.8
5816000 11.6204 13.8
5817000 11.6819 13.8
5818000 11.8505 13.8
5819000 11.9584 13.8
5820000 11.9917 13.8
5821000 11.9112 13.8
5822000 11.5962 13.8
5823000 11.8905 13.8
5824000 11.45 13.8
5825000 11.882 13.8
5826000 11.7941 13.8
5827000 11.6995 13.8
5828000 11.7573 13.8
5829000 11.5379 13.8
5830000 11.81 13.8
5831000 11.8686 13.8
5832000 11.9652 13.8
5833000 11.7611 13.8
5834000 11.9772 13.8
5835000 11.7055 13.8
5836000 11.9453 13.8
5837000 11.8213 13.8
5838000 11.7005 13.8
5839000 11.5252 13.8
5840000 11.9566 13.8
