# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3571000 3.83801 2.7
3572000 4.86107 2.7
3573000 5.35124 2.7
3574000 5.18261 2.7
3575000 4.38777 2.7
3576000 3.15863 2.7
3577000 1.80659 2.7
3578000 0.678639 2.7
3579000 0.066435 2.7
3580000 0.125594 2.7
3581000 0.828489 2.7
3582000 1.99512 2.7
3583000 3.33904 2.7
3584000 4.53307 2.7
3585000 5.28404 2.7
3586000 5.39962 2.7
3587000 4.841 2.7
3588000 3.74346 2.7
3589000 2.38603 2.7
3590000 1.11623 2.7
3591000 0.256508 2.7
3592000 0.0205186 2.7
3593000 0.465055 2.7
3594000 1.4773 2.7
3595000 2.8022 2.7
3596000 4.10466 2.7
3597000 5.05653 2.7
3598000 5.42049 2.7
3599000 5.10819 2.7
3600000 4.20289 2.7
3601000 2.93326 2.7
3602000 1.61366 2.7
3603000 0.564997 2.7
3604000 0.0477815 2.7
3605000 0.200361 2.7
3606000 0.994049 2.7
3607000 2.22712 2.7
3608000 3.58055 2.7
3609000 4.70779 2.7
3610000 5.32642 2.7
3611000 5.28724 2.7
3612000 4.60579 2.7
3613000 3.45115 2.7
3614000 2.10949 2.7
3615000 0.916572 2.7
3616000 0.174396 2.7
3617000 0.0724018 2.7
3618000 0.639511 2.7
3619000 1.73655 2.7
3620000 3.08864 2.7
