# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3331000 -0.76776 1.5
3332000 -1.23128 1.5
3333000 -1.0018 1.5
3334000 -0.140534 1.5
3335000 1.13278 1.5
3336000 2.49569 1.5
3337000 3.60613 1.5
3338000 4.1879 1.5
3339000 4.09513 1.5
3340000 3.34463 1.5
3341000 2.11796 1.5
3342000 0.723524 1.5
3343000 -0.479313 1.5
3344000 -1.1763 1.5
3345000 -1.19088 1.5
3346000 -0.531057 1.5
3347000 0.628661 1.5
3348000 2.00345 1.5
3349000 3.2563 1.5
3350000 4.07514 1.5
3351000 4.25205 1.5
3352000 3.73649 1.5
3353000 2.65364 1.5
3354000 1.27613 1.5
3355000 -0.045384 1.5
3356000 -0.974113 1.5
3357000 -1.27503 1.5
3358000 -0.872948 1.5
3359000 0.128984 1.5
3360000 1.47648 1.5
3361000 2.82879 1.5
3362000 3.84549 1.5
3363000 4.27106 1.5
3364000 4.00053 1.5
3365000 3.10487 1.5
3366000 1.80691 1.5
3367000 0.427296 1.5
3368000 -0.691361 1.5
3369000 -1.26524 1.5
3370000 -1.1417 1.5
3371000 -0.345523 1.5
3372000 0.921533 1.5
3373000 2.3313 1.5
3374000 3.5115 1.5
3375000 4.1616 1.5
3376000 4.1358 1.5
3377000 3.44715 1.5
3378000 2.26308 1.5
3379000 0.871684 1.5
3380000 -0.378802 1.5
