# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1291000 -4.22243 -2.4
1292000 -4.85958 -2.4
1293000 -4.29021 -2.4
1294000 -2.79506 -2.4
1295000 -1.12148 -2.4
1296000 -0.100505 -2.4
1297000 -0.228654 -2.4
1298000 -1.43108 -2.4
1299000 -3.10832 -2.4
1300000 -4.4386 -2.4
1301000 -4.77081 -2.4
1302000 -3.9262 -2.4
1303000 -2.30534 -2.4
1304000 -0.726559 -2.4
1305000 0.0141578 -2.4
1306000 -0.444947 -2.4
1307000 -1.85828 -2.4
1308000 -3.51597 -2.4
1309000 -4.60979 -2.4
1310000 -4.61369 -2.4
1311000 -3.52303 -2.4
1312000 -1.87049 -2.4
1313000 -0.476271 -2.4
1314000 -0.0343657 -2.4
1315000 -0.769958 -2.4
1316000 -2.33134 -2.4
1317000 -3.96172 -2.4
1318000 -4.85747 -2.4
1319000 -4.55394 -2.4
1320000 -3.20178 -2.4
1321000 -1.49514 -2.4
1322000 -0.274784 -2.4
1323000 -0.121056 -2.4
1324000 -1.09723 -2.4
1325000 -2.71283 -2.4
1326000 -4.1624 -2.4
1327000 -4.73774 -2.4
1328000 -4.16172 -2.4
1329000 -2.7079 -2.4
1330000 -1.07657 -2.4
1331000 -0.075596 -2.4
1332000 -0.220868 -2.4
1333000 -1.45114 -2.4
1334000 -3.14537 -2.4
1335000 -4.4502 -2.4
1336000 -4.73331 -2.4
1337000 -3.8685 -2.4
1338000 -2.28361 -2.4
1339000 -0.765265 -2.4
1340000 -0.0632694 -2.4
