# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1951000 11.4642 4.2
1952000 11.7286 4.2
1953000 11.6028 4.2
1954000 11.7383 4.2
1955000 11.5411 4.2
1956000 11.6765 4.2
1957000 11.5683 4.2
1958000 11.6042 4.2
1959000 11.5832 4.2
1960000 11.6837 4.2
1961000 11.6741 4.2
1962000 11.7247 4.2
1963000 11.8857 4.2
1964000 11.8912 4.2
1965000 11.7992 4.2
1966000 11.5712 4.2
1967000 11.392 4.2
1968000 11.549 4.2
1969000 11.4238 4.2
1970000 11.5398 4.2
1971000 11.7857 4.2
1972000 11.8405 4.2
1973000 12.0141 4.2
1974000 11.7887 4.2
1975000 11.723 4.2
1976000 11.1893 4.2
1977000 11.6334 4.2
1978000 11.4404 4.2
1979000 11.4069 4.2
1980000 11.3571 4.2
1981000 11.371 4.2
1982000 11.6658 4.2
1983000 11.3512 4.2
1984000 11.3593 4.2
1985000 11.8045 4.2
1986000 11.1827 4.2
1987000 11.7532 4.2
1988000 11.1556 4.2
1989000 11.4553 4.2
1990000 11.2941 4.2
1991000 11.5056 4.2
1992000 11.7099 4.2
1993000 11.8883 4.2
1994000 11.8701 4.2
1995000 11.9385 4.2
1996000 11.7895 4.2
1997000 11.7173 4.2
1998000 11.2297 4.2
1999000 11.3608 4.2
2000000 11.3337 4.2
