# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
871000 -11.2646 -6.6
872000 -11.4583 -6.6
873000 -11.5565 -6.6
874000 -11.2876 -6.6
875000 -11.8301 -6.6
876000 -11.7607 -6.6
877000 -11.6572 -6.6
878000 -11.6332 -6.6
879000 -11.5645 -6.6
880000 -11.4553 -6.6
881000 -11.5596 -6.6
882000 -11.4691 -6.6
883000 -11.3754 -6.6
884000 -11.4273 -6.6
885000 -11.5335 -6.6
886000 -11.3644 -6.6
887000 -11.498 -6.6
888000 -11.7686 -6.6
889000 -11.8576 -6.6
890000 -11.7781 -6.6
891000 -11.456 -6.6
892000 -11.4064 -6.6
893000 -11.5617 -6.6
894000 -11.7157 -6.6
895000 -11.6113 -6.6
896000 -11.7529 -6.6
897000 -11.7051 -6.6
898000 -11.5587 -6.6
899000 -11.6083 -6.6
900000 -11.5322 -6.6
901000 -11.7441 -6.6
902000 -11.768 -6.6
903000 -11.6717 -6.6
904000 -11.5988 -6.6
905000 -11.5337 -6.6
906000 -11.5489 -6.6
907000 -11.8077 -6.6
908000 -11.759 -6.6
909000 -11.7671 -6.6
910000 -11.5002 -6.6
911000 -11.4396 -6.6
912000 -11.4597 -6.6
913000 -11.0731 -6.6
914000 -11.7487 -6.6
915000 -11.2802 -6.6
916000 -11.5821 -6.6
917000 -11.4828 -6.6
918000 -11.2796 -6.6
919000 -11.6389 -6.6
920000 -10.9403 -6.6
