# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2371000 11.6833 8.4
2372000 11.8217 8.4
2373000 11.8827 8.4
2374000 11.7956 8.4
2375000 11.7702 8.4
2376000 11.8084 8.4
2377000 11.51 8.4
2378000 11.8448 8.4
2379000 11.7921 8.4
2380000 11.7515 8.4
2381000 11.6811 8.4
2382000 11.69 8.4
2383000 11.7177 8.4
2384000 11.6743 8.4
2385000 11.8302 8.4
2386000 11.8584 8.4
2387000 11.8225 8.4
2388000 11.6954 8.4
2389000 11.7845 8.4
2390000 11.6567 8.4
2391000 11.6295 8.4
2392000 11.6989 8.4
2393000 11.7778 8.4
2394000 11.7613 8.4
2395000 11.8647 8.4
2396000 11.8552 8.4
2397000 11.8066 8.4
2398000 11.7663 8.4
2399000 11.727 8.4
2400000 11.7461 8.4
2401000 11.7086 8.4
2402000 11.8246 8.4
2403000 11.7635 8.4
2404000 11.7273 8.4
2405000 11.8134 8.4
2406000 11.8348 8.4
2407000 11.7485 8.4
2408000 11.7978 8.4
2409000 11.825 8.4
2410000 11.83 8.4
2411000 11.7427 8.4
2412000 11.6127 8.4
2413000 11.6162 8.4
2414000 11.7778 8.4
2415000 11.7527 8.4
2416000 11.7092 8.4
2417000 11.7286 8.4
2418000 11.7528 8.4
2419000 11.6001 8.4
2420000 11.657 8.4
