# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2971000 12.0274 14.4
2972000 11.9969 14.4
2973000 11.9837 14.4
2974000 12.0332 14.4
2975000 12.0814 14.4
2976000 11.9719 14.4
2977000 11.9667 14.4
2978000 12.0428 14.4
2979000 12.0154 14.4
2980000 12.0283 14.4
2981000 11.9328 14.4
2982000 11.9608 14.4
2983000 11.8897 14.4
2984000 11.8845 14.4
2985000 11.9526 14.4
2986000 12.0329 14.4
2987000 12.1152 14.4
2988000 12.026 14.4
2989000 11.9338 14.4
2990000 11.9037 14.4
2991000 11.9274 14.4
2992000 12.0066 14.4
2993000 11.9719 14.4
2994000 11.9294 14.4
2995000 11.9524 14.4
2996000 12.049 14.4
2997000 12.086 14.4
2998000 11.9914 14.4
2999000 11.9549 14.4
3000000 12.0248 14.4
3001000 12.0148 14.4
3002000 11.9897 14.4
3003000 12.0342 14.4
3004000 12.0125 14.4
3005000 12.0428 14.4
3006000 12.0462 14.4
3007000 11.9906 14.4
3008000 12.0041 14.4
3009000 12.025 14.4
3010000 12.061 14.4
3011000 12.0511 14.4
3012000 12.1015 14.4
3013000 12.0184 14.4
3014000 11.9953 14.4
3015000 12.0464 14.4
3016000 11.9376 14.4
3017000 11.9837 14.4
3018000 12.0268 14.4
3019000 12.0475 14.4
3020000 12.0673 14.4
