# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2071000 11.2995 5.4
2072000 10.5337 5.4
2073000 7.04313 5.4
2074000 2.77927 5.4
2075000 0.466289 5.4
2076000 1.75664 5.4
2077000 5.66856 5.4
2078000 9.50168 5.4
2079000 11.6141 5.4
2080000 9.79889 5.4
2081000 6.16611 5.4
2082000 2.2342 5.4
2083000 0.63805 5.4
2084000 2.53208 5.4
2085000 6.61105 5.4
2086000 10.2401 5.4
2087000 11.4669 5.4
2088000 9.15871 5.4
2089000 5.45109 5.4
2090000 1.94338 5.4
2091000 1.02561 5.4
2092000 3.31036 5.4
2093000 7.16753 5.4
2094000 10.1712 5.4
2095000 11.727 5.4
2096000 10.2803 5.4
2097000 7.26141 5.4
2098000 3.26456 5.4
2099000 0.862859 5.4
2100000 1.77632 5.4
2101000 5.28043 5.4
2102000 8.88871 5.4
2103000 11.1008 5.4
2104000 11.43 5.4
2105000 9.67047 5.4
2106000 6.48846 5.4
2107000 2.71606 5.4
2108000 0.902907 5.4
2109000 2.37291 5.4
2110000 6.07353 5.4
2111000 9.484 5.4
2112000 11.5232 5.4
2113000 11.2593 5.4
2114000 10.4453 5.4
2115000 8.73 5.4
2116000 5.43712 5.4
2117000 2.19875 5.4
2118000 1.29068 5.4
2119000 3.38877 5.4
2120000 6.99409 5.4
