# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
571000 -12.0332 -9.6
572000 -12.0087 -9.6
573000 -11.9246 -9.6
574000 -11.8874 -9.6
575000 -11.989 -9.6
576000 -11.8662 -9.6
577000 -11.8722 -9.6
578000 -11.9154 -9.6
579000 -12.0599 -9.6
580000 -12.0179 -9.6
581000 -12.0398 -9.6
582000 -12.0524 -9.6
583000 -11.9911 -9.6
584000 -11.9098 -9.6
585000 -11.7748 -9.6
586000 -11.8015 -9.6
587000 -11.9591 -9.6
588000 -11.9901 -9.6
589000 -12.0338 -9.6
590000 -12.0294 -9.6
591000 -12.0675 -9.6
592000 -12.0981 -9.6
593000 -11.9605 -9.6
594000 -11.8272 -9.6
595000 -11.7095 -9.6
596000 -11.8303 -9.6
597000 -11.9668 -9.6
598000 -11.9766 -9.6
599000 -11.8993 -9.6
600000 -11.8938 -9.6
601000 -11.8692 -9.6
602000 -11.9036 -9.6
603000 -11.9618 -9.6
604000 -11.9665 -9.6
605000 -12.0355 -9.6
606000 -11.9941 -9.6
607000 -11.8302 -9.6
608000 -11.8209 -9.6
609000 -11.9359 -9.6
610000 -11.8427 -9.6
611000 -12.0606 -9.6
612000 -12.1019 -9.6
613000 -12.0521 -9.6
614000 -11.8911 -9.6
615000 -11.8116 -9.6
616000 -11.8395 -9.6
617000 -11.9529 -9.6
618000 -11.8893 -9.6
619000 -11.9921 -9.6
620000 -12.0893 -9.6
