# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1831000 3.56444 3
1832000 2.38099 3
1833000 1.51474 3
1834000 1.38678 3
1835000 2.07081 3
1836000 3.23926 3
1837000 4.30858 3
1838000 4.74253 3
1839000 4.32496 3
1840000 3.26702 3
1841000 2.09972 3
1842000 1.40092 3
1843000 1.5041 3
1844000 2.35124 3
1845000 3.52866 3
1846000 4.46518 3
1847000 4.69741 3
1848000 4.09852 3
1849000 2.96246 3
1850000 1.85399 3
1851000 1.32206 3
1852000 1.62574 3
1853000 2.60656 3
1854000 3.77408 3
1855000 4.55454 3
1856000 4.57051 3
1857000 3.81246 3
1858000 2.63717 3
1859000 1.6187 3
1860000 1.27947 3
1861000 1.79528 3
1862000 2.90655 3
1863000 4.05866 3
1864000 4.68186 3
1865000 4.47758 3
1866000 3.55279 3
1867000 2.35965 3
1868000 1.48516 3
1869000 1.36318 3
1870000 2.05755 3
1871000 3.2273 3
1872000 4.29613 3
1873000 4.73658 3
1874000 4.32542 3
1875000 3.25434 3
1876000 2.05276 3
1877000 1.32774 3
1878000 1.43952 3
1879000 2.31723 3
1880000 3.52468 3
