# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4411000 4.24644 6.9
4412000 4.88782 6.9
4413000 6.03959 6.9
4414000 7.41725 6.9
4415000 8.70662 6.9
4416000 9.67362 6.9
4417000 10.2499 6.9
4418000 10.4805 6.9
4419000 10.4199 6.9
4420000 10.0763 6.9
4421000 9.36966 6.9
4422000 8.26995 6.9
4423000 6.9258 6.9
4424000 5.63224 6.9
4425000 4.70116 6.9
4426000 4.34933 6.9
4427000 4.65393 6.9
4428000 5.53884 6.9
4429000 6.79064 6.9
4430000 8.11794 6.9
4431000 9.24205 6.9
4432000 9.99719 6.9
4433000 10.357 6.9
4434000 10.3649 6.9
4435000 10.0641 6.9
4436000 9.42127 6.9
4437000 8.40585 6.9
4438000 7.13733 6.9
4439000 5.87113 6.9
4440000 4.90119 6.9
4441000 4.45938 6.9
4442000 4.64759 6.9
4443000 5.41451 6.9
4444000 6.57126 6.9
4445000 7.84633 6.9
4446000 8.97395 6.9
4447000 9.78057 6.9
4448000 10.2231 6.9
4449000 10.3327 6.9
4450000 10.1049 6.9
4451000 9.48581 6.9
4452000 8.46859 6.9
4453000 7.1805 6.9
4454000 5.87672 6.9
4455000 4.85597 6.9
4456000 4.36505 6.9
4457000 4.52594 6.9
4458000 5.30202 6.9
4459000 6.5085 6.9
4460000 7.86213 6.9
