# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
451000 -11.9146 -10.8
452000 -11.9624 -10.8
453000 -11.873 -10.8
454000 -11.8163 -10.8
455000 -11.8936 -10.8
456000 -12.0588 -10.8
457000 -12.0055 -10.8
458000 -11.865 -10.8
459000 -11.979 -10.8
460000 -11.9281 -10.8
461000 -11.9446 -10.8
462000 -11.9611 -10.8
463000 -11.8459 -10.8
464000 -11.8726 -10.8
465000 -11.7826 -10.8
466000 -11.8091 -10.8
467000 -11.973 -10.8
468000 -12.0834 -10.8
469000 -12.0577 -10.8
470000 -11.9711 -10.8
471000 -11.9689 -10.8
472000 -11.9383 -10.8
473000 -11.9516 -10.8
474000 -11.8433 -10.8
475000 -11.8867 -10.8
476000 -11.9483 -10.8
477000 -11.8819 -10.8
478000 -11.8809 -10.8
479000 -11.8875 -10.8
480000 -11.8829 -10.8
481000 -12.0017 -10.8
482000 -12.0436 -10.8
483000 -11.8815 -10.8
484000 -11.852 -10.8
485000 -11.7988 -10.8
486000 -11.8641 -10.8
487000 -11.7034 -10.8
488000 -11.7998 -10.8
489000 -11.8895 -10.8
490000 -12.0351 -10.8
491000 -11.9458 -10.8
492000 -12.0178 -10.8
493000 -12.0433 -10.8
494000 -11.9498 -10.8
495000 -11.8408 -10.8
496000 -11.7244 -10.8
497000 -11.7345 -10.8
498000 -11.8577 -10.8
499000 -11.8739 -10.8
500000 -11.8546 -10.8
