# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4711000 8.41355 8.4
4712000 7.51594 8.4
4713000 6.90602 8.4
4714000 6.71608 8.4
4715000 6.98724 8.4
4716000 7.66193 8.4
4717000 8.60534 8.4
4718000 9.64922 8.4
4719000 10.7054 8.4
4720000 11.7274 8.4
4721000 11.2956 8.4
4722000 10.5813 8.4
4723000 10.0346 8.4
4724000 9.50396 8.4
4725000 8.95554 8.4
4726000 8.42896 8.4
4727000 8.00171 8.4
4728000 7.753 8.4
4729000 7.73278 8.4
4730000 7.94437 8.4
4731000 8.34371 8.4
4732000 8.85581 8.4
4733000 9.40247 8.4
4734000 9.9318 8.4
4735000 10.4478 8.4
4736000 11.0737 8.4
4737000 11.8958 8.4
4738000 11.4418 8.4
4739000 10.5435 8.4
4740000 9.80682 8.4
4741000 9.08232 8.4
4742000 8.37179 8.4
4743000 7.76387 8.4
4744000 7.36913 8.4
4745000 7.27538 8.4
4746000 7.50972 8.4
4747000 8.02159 8.4
4748000 8.70476 8.4
4749000 9.44208 8.4
4750000 10.1656 8.4
4751000 10.9551 8.4
4752000 11.8159 8.4
4753000 11.5811 8.4
4754000 11.2136 8.4
4755000 11.2008 8.4
4756000 11.5304 8.4
4757000 11.5589 8.4
4758000 11.2471 8.4
4759000 11.2695 8.4
4760000 11.5642 8.4
