# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4951000 9.4774 9.6
4952000 9.4904 9.6
4953000 9.80288 9.6
4954000 10.4062 9.6
4955000 11.3817 9.6
4956000 11.5875 9.6
4957000 10.7151 9.6
4958000 10.2978 9.6
4959000 10.2555 9.6
4960000 10.5654 9.6
4961000 11.3171 9.6
4962000 11.9432 9.6
4963000 11.2743 9.6
4964000 10.9336 9.6
4965000 11.2189 9.6
4966000 11.7718 9.6
4967000 10.7678 9.6
4968000 9.78243 9.6
4969000 9.11434 9.6
4970000 8.76312 9.6
4971000 8.76704 9.6
4972000 9.11721 9.6
4973000 9.76952 9.6
4974000 10.718 9.6
4975000 11.8327 9.6
4976000 10.9429 9.6
4977000 9.8786 9.6
4978000 9.13589 9.6
4979000 8.70014 9.6
4980000 8.62976 9.6
4981000 8.93153 9.6
4982000 9.56093 9.6
4983000 10.5039 9.6
4984000 11.8034 9.6
4985000 11.3569 9.6
4986000 10.202 9.6
4987000 9.36868 9.6
4988000 8.82679 9.6
4989000 8.63796 9.6
4990000 8.8266 9.6
4991000 9.35924 9.6
4992000 10.19 9.6
4993000 11.3851 9.6
4994000 11.6635 9.6
4995000 10.6576 9.6
4996000 10.1239 9.6
4997000 9.93262 9.6
4998000 10.0253 9.6
4999000 10.4321 9.6
5000000 11.287 9.6
