# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1771000 3.27291 2.4
1772000 -0.281811 2.4
1773000 -1.83746 2.4
1774000 -0.304393 2.4
1775000 3.19998 2.4
1776000 6.1909 2.4
1777000 6.57268 2.4
1778000 4.02665 2.4
1779000 0.315785 2.4
1780000 -1.87713 2.4
1781000 -0.959536 2.4
1782000 2.3882 2.4
1783000 5.72114 2.4
1784000 6.67896 2.4
1785000 4.63817 2.4
1786000 1.02704 2.4
1787000 -1.58157 2.4
1788000 -1.29849 2.4
1789000 1.72463 2.4
1790000 5.31531 2.4
1791000 6.87046 2.4
1792000 5.30796 2.4
1793000 1.74247 2.4
1794000 -1.26189 2.4
1795000 -1.5705 2.4
1796000 1.01275 2.4
1797000 4.61999 2.4
1798000 6.66615 2.4
1799000 5.72335 2.4
1800000 2.41096 2.4
1801000 -0.946904 2.4
1802000 -1.90811 2.4
1803000 0.2756 2.4
1804000 4.04618 2.4
1805000 6.6437 2.4
1806000 6.24503 2.4
1807000 3.1793 2.4
1808000 -0.388463 2.4
1809000 -1.89967 2.4
1810000 -0.281062 2.4
1811000 3.28706 2.4
1812000 6.23544 2.4
1813000 6.49725 2.4
1814000 3.86972 2.4
1815000 0.156579 2.4
1816000 -1.95683 2.4
1817000 -0.908713 2.4
1818000 2.54677 2.4
1819000 5.87422 2.4
1820000 6.70576 2.4
