# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3871000 7.30708 4.2
3872000 7.34132 4.2
3873000 6.61333 4.2
3874000 5.26954 4.2
3875000 3.63391 4.2
3876000 2.13221 4.2
3877000 1.15465 4.2
3878000 0.952609 4.2
3879000 1.57316 4.2
3880000 2.84883 4.2
3881000 4.44836 4.2
3882000 5.97428 4.2
3883000 7.0599 4.2
3884000 7.45532 4.2
3885000 7.06545 4.2
3886000 5.96353 4.2
3887000 4.41719 4.2
3888000 2.82374 4.2
3889000 1.59518 4.2
3890000 1.04188 4.2
3891000 1.29379 4.2
3892000 2.27842 4.2
3893000 3.7466 4.2
3894000 5.33299 4.2
3895000 6.64962 4.2
3896000 7.38848 4.2
3897000 7.37182 4.2
3898000 6.59029 4.2
3899000 5.22915 4.2
3900000 3.63398 4.2
3901000 2.21552 4.2
3902000 1.32667 4.2
3903000 1.17617 4.2
3904000 1.79501 4.2
3905000 3.02851 4.2
3906000 4.57165 4.2
3907000 6.04261 4.2
3908000 7.08179 4.2
3909000 7.44113 4.2
3910000 7.02493 4.2
3911000 5.92584 4.2
3912000 4.42233 4.2
3913000 2.89741 4.2
3914000 1.72692 4.2
3915000 1.19565 4.2
3916000 1.42997 4.2
3917000 2.36342 4.2
3918000 3.75507 4.2
3919000 5.25313 4.2
3920000 6.48734 4.2
