# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1651000 -2.70179 1.2
1652000 -1.42895 1.2
1653000 1.79261 1.2
1654000 4.61154 1.2
1655000 4.985 1.2
1656000 2.64836 1.2
1657000 -0.717575 1.2
1658000 -2.67276 1.2
1659000 -1.81357 1.2
1660000 1.21832 1.2
1661000 4.20939 1.2
1662000 5.01233 1.2
1663000 3.07397 1.2
1664000 -0.236917 1.2
1665000 -2.54812 1.2
1666000 -2.15971 1.2
1667000 0.686389 1.2
1668000 3.92205 1.2
1669000 5.19664 1.2
1670000 3.61312 1.2
1671000 0.325145 1.2
1672000 -2.29029 1.2
1673000 -2.3608 1.2
1674000 0.15426 1.2
1675000 3.43163 1.2
1676000 5.10438 1.2
1677000 3.97881 1.2
1678000 0.848472 1.2
1679000 -2.03958 1.2
1680000 -2.58975 1.2
1681000 -0.366129 1.2
1682000 3.05368 1.2
1683000 5.1645 1.2
1684000 4.43754 1.2
1685000 1.43187 1.2
1686000 -1.66367 1.2
1687000 -2.64969 1.2
1688000 -0.839096 1.2
1689000 2.45764 1.2
1690000 4.85722 1.2
1691000 4.63751 1.2
1692000 1.94015 1.2
1693000 -1.31084 1.2
1694000 -2.75289 1.2
1695000 -1.32773 1.2
1696000 1.9332 1.2
1697000 4.64325 1.2
1698000 4.8612 1.2
1699000 2.47355 1.2
1700000 -0.795852 1.2
