# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
691000 -11.6905 -8.4
692000 -11.8543 -8.4
693000 -11.9336 -8.4
694000 -11.4519 -8.4
695000 -11.5943 -8.4
696000 -11.9309 -8.4
697000 -11.2315 -8.4
698000 -10.6636 -8.4
699000 -9.97677 -8.4
700000 -9.0076 -8.4
701000 -7.95855 -8.4
702000 -7.22937 -8.4
703000 -7.14262 -8.4
704000 -7.73039 -8.4
705000 -8.71965 -8.4
706000 -9.72326 -8.4
707000 -10.4853 -8.4
708000 -11.0212 -8.4
709000 -11.666 -8.4
710000 -11.9111 -8.4
711000 -11.2239 -8.4
712000 -10.9475 -8.4
713000 -10.7928 -8.4
714000 -10.6582 -8.4
715000 -10.4894 -8.4
716000 -10.1651 -8.4
717000 -9.56704 -8.4
718000 -8.73942 -8.4
719000 -7.91957 -8.4
720000 -7.42652 -8.4
721000 -7.47946 -8.4
722000 -8.05998 -8.4
723000 -8.91852 -8.4
724000 -9.73235 -8.4
725000 -10.2984 -8.4
726000 -10.6323 -8.4
727000 -10.8709 -8.4
728000 -11.2389 -8.4
729000 -11.9666 -8.4
730000 -11.6645 -8.4
731000 -11.2037 -8.4
732000 -11.0605 -8.4
733000 -11.1914 -8.4
734000 -11.8024 -8.4
735000 -11.8282 -8.4
736000 -11.2139 -8.4
737000 -10.9991 -8.4
738000 -10.992 -8.4
739000 -11.1253 -8.4
740000 -11.4756 -8.4
