# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3391000 1.56291 1.8
3392000 0.131815 1.8
3393000 -0.873184 1.8
3394000 -1.2025 1.8
3395000 -0.768656 1.8
3396000 0.329368 1.8
3397000 1.81871 1.8
3398000 3.31687 1.8
3399000 4.4361 1.8
3400000 4.88898 1.8
3401000 4.56896 1.8
3402000 3.56961 1.8
3403000 2.13671 1.8
3404000 0.617728 1.8
3405000 -0.611114 1.8
3406000 -1.23932 1.8
3407000 -1.10073 1.8
3408000 -0.222605 1.8
3409000 1.17414 1.8
3410000 2.73251 1.8
3411000 4.054 1.8
3412000 4.80691 1.8
3413000 4.80551 1.8
3414000 4.05104 1.8
3415000 2.73228 1.8
3416000 1.18 1.8
3417000 -0.214559 1.8
3418000 -1.09855 1.8
3419000 -1.24848 1.8
3420000 -0.622984 1.8
3421000 0.630099 1.8
3422000 2.20419 1.8
3423000 3.69448 1.8
3424000 4.71037 1.8
3425000 4.99153 1.8
3426000 4.47691 1.8
3427000 3.30518 1.8
3428000 1.76646 1.8
3429000 0.240964 1.8
3430000 -0.890314 1.8
3431000 -1.34313 1.8
3432000 -0.999018 1.8
3433000 0.0666686 1.8
3434000 1.60267 1.8
3435000 3.22039 1.8
3436000 4.48936 1.8
3437000 5.07532 1.8
3438000 4.83789 1.8
3439000 3.84717 1.8
3440000 2.35031 1.8
