# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1591000 4.9222 0.6
1592000 3.26 0.6
1593000 -0.0671886 0.6
1594000 -2.92578 0.6
1595000 -3.5204 0.6
1596000 -1.52129 0.6
1597000 1.78802 0.6
1598000 4.31799 0.6
1599000 4.49894 0.6
1600000 2.21949 0.6
1601000 -1.11965 0.6
1602000 -3.41846 0.6
1603000 -3.19832 0.6
1604000 -0.565856 0.6
1605000 2.80581 0.6
1606000 4.77093 0.6
1607000 4.11416 0.6
1608000 1.26104 0.6
1609000 -1.98332 0.6
1610000 -3.56712 0.6
1611000 -2.51159 0.6
1612000 0.512502 0.6
1613000 3.60085 0.6
1614000 4.81356 0.6
1615000 3.3755 0.6
1616000 0.150173 0.6
1617000 -2.81924 0.6
1618000 -3.62966 0.6
1619000 -1.78054 0.6
1620000 1.51426 0.6
1621000 4.16381 0.6
1622000 4.55529 0.6
1623000 2.45792 0.6
1624000 -0.825471 0.6
1625000 -3.22319 0.6
1626000 -3.21209 0.6
1627000 -0.772454 0.6
1628000 2.58337 0.6
1629000 4.72778 0.6
1630000 4.29464 0.6
1631000 1.56464 0.6
1632000 -1.6926 0.6
1633000 -3.42911 0.6
1634000 -2.606 0.6
1635000 0.240942 0.6
1636000 3.32227 0.6
1637000 4.70528 0.6
1638000 3.50923 0.6
1639000 0.447703 0.6
1640000 -2.54429 0.6
