# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1711000 -8.9367 -6.6
1712000 -10.1105 -6.6
1713000 -10.8352 -6.6
1714000 -11.2801 -6.6
1715000 -11.4661 -6.6
1716000 -11.3469 -6.6
1717000 -11.0303 -6.6
1718000 -10.54 -6.6
1719000 -9.73716 -6.6
1720000 -8.46936 -6.6
1721000 -6.84024 -6.6
1722000 -5.18739 -6.6
1723000 -3.91864 -6.6
1724000 -3.3562 -6.6
1725000 -3.62741 -6.6
1726000 -4.65425 -6.6
1727000 -6.18586 -6.6
1728000 -7.85954 -6.6
1729000 -9.30997 -6.6
1730000 -10.3125 -6.6
1731000 -10.8957 -6.6
1732000 -11.2454 -6.6
1733000 -11.4875 -6.6
1734000 -11.6191 -6.6
1735000 -11.4744 -6.6
1736000 -11.1527 -6.6
1737000 -10.7175 -6.6
1738000 -10.0082 -6.6
1739000 -8.86195 -6.6
1740000 -7.32057 -6.6
1741000 -5.66349 -6.6
1742000 -4.26668 -6.6
1743000 -3.46269 -6.6
1744000 -3.45367 -6.6
1745000 -4.25566 -6.6
1746000 -5.67271 -6.6
1747000 -7.34907 -6.6
1748000 -8.88782 -6.6
1749000 -10.0055 -6.6
1750000 -10.675 -6.6
1751000 -11.0506 -6.6
1752000 -11.2401 -6.6
1753000 -11.255 -6.6
1754000 -11.1198 -6.6
1755000 -10.8224 -6.6
1756000 -10.2781 -6.6
1757000 -9.29809 -6.6
1758000 -7.84785 -6.6
1759000 -6.14984 -6.6
1760000 -4.58273 -6.6
