# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3811000 6.17123 3.9
3812000 4.63332 3.9
3813000 2.92628 3.9
3814000 1.4631 3.9
3815000 0.608076 3.9
3816000 0.582852 3.9
3817000 1.40682 3.9
3818000 2.87846 3.9
3819000 4.62039 3.9
3820000 6.18672 3.9
3821000 7.18466 3.9
3822000 7.37942 3.9
3823000 6.74018 3.9
3824000 5.42811 3.9
3825000 3.75149 3.9
3826000 2.11096 3.9
3827000 0.914698 3.9
3828000 0.46921 3.9
3829000 0.895423 3.9
3830000 2.09719 3.9
3831000 3.77975 3.9
3832000 5.5151 3.9
3833000 6.86253 3.9
3834000 7.4911 3.9
3835000 7.25526 3.9
3836000 6.22204 3.9
3837000 4.65291 3.9
3838000 2.92777 3.9
3839000 1.45725 3.9
3840000 0.599468 3.9
3841000 0.574511 3.9
3842000 1.40038 3.9
3843000 2.87172 3.9
3844000 4.61368 3.9
3845000 6.18655 3.9
3846000 7.19991 3.9
3847000 7.41341 3.9
3848000 6.77878 3.9
3849000 5.4422 3.9
3850000 3.72298 3.9
3851000 2.04617 3.9
3852000 0.837677 3.9
3853000 0.406477 3.9
3854000 0.862358 3.9
3855000 2.08666 3.9
3856000 3.76227 3.9
3857000 5.45665 3.9
3858000 6.7479 3.9
3859000 7.33518 3.9
3860000 7.09012 3.9
