# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4591000 6.96147 7.8
4592000 7.73725 7.8
4593000 8.60541 7.8
4594000 9.39806 7.8
4595000 10.0223 7.8
4596000 10.5046 7.8
4597000 10.9513 7.8
4598000 11.5033 7.8
4599000 11.8313 7.8
4600000 11.1888 7.8
4601000 10.4749 7.8
4602000 9.73319 7.8
4603000 8.82555 7.8
4604000 7.79339 7.8
4605000 6.82203 7.8
4606000 6.13077 7.8
4607000 5.88703 7.8
4608000 6.14726 7.8
4609000 6.84068 7.8
4610000 7.79874 7.8
4611000 8.81689 7.8
4612000 9.7224 7.8
4613000 10.4602 7.8
4614000 11.1721 7.8
4615000 11.7741 7.8
4616000 11.2924 7.8
4617000 10.7204 7.8
4618000 10.2065 7.8
4619000 9.57968 7.8
4620000 8.78426 7.8
4621000 7.8891 7.8
4622000 7.0498 7.8
4623000 6.4471 7.8
4624000 6.21856 7.8
4625000 6.41405 7.8
4626000 6.98674 7.8
4627000 7.80966 7.8
4628000 8.71719 7.8
4629000 9.55277 7.8
4630000 10.2331 7.8
4631000 10.8165 7.8
4632000 11.4788 7.8
4633000 11.7427 7.8
4634000 11.11 7.8
4635000 10.5317 7.8
4636000 9.93143 7.8
4637000 9.17611 7.8
4638000 8.27302 7.8
4639000 7.34989 7.8
4640000 6.59207 7.8
