# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5611000 11.8617 12.9
5612000 11.7887 12.9
5613000 11.6827 12.9
5614000 11.7582 12.9
5615000 11.6865 12.9
5616000 11.8251 12.9
5617000 11.4667 12.9
5618000 11.7732 12.9
5619000 11.9206 12.9
5620000 11.7728 12.9
5621000 11.8544 12.9
5622000 11.8695 12.9
5623000 11.6512 12.9
5624000 11.8257 12.9
5625000 11.8098 12.9
5626000 11.6058 12.9
5627000 11.8391 12.9
5628000 11.6366 12.9
5629000 11.8274 12.9
5630000 11.4917 12.9
5631000 11.7896 12.9
5632000 11.8041 12.9
5633000 11.8355 12.9
5634000 11.7437 12.9
5635000 11.573 12.9
5636000 11.8433 12.9
5637000 11.6297 12.9
5638000 11.809 12.9
5639000 11.4186 12.9
5640000 11.8203 12.9
5641000 11.6888 12.9
5642000 11.7878 12.9
5643000 11.6294 12.9
5644000 11.7117 12.9
5645000 11.7244 12.9
5646000 11.8972 12.9
5647000 11.4113 12.9
5648000 11.7899 12.9
5649000 11.8741 12.9
5650000 11.7922 12.9
5651000 11.8168 12.9
5652000 11.5312 12.9
5653000 11.8598 12.9
5654000 11.6286 12.9
5655000 11.8078 12.9
5656000 11.6618 12.9
5657000 11.801 12.9
5658000 11.5933 12.9
5659000 11.8535 12.9
5660000 11.7335 12.9
