# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
271000 -11.9564 -13.8
272000 -11.2449 -13.8
273000 -11.7022 -13.8
274000 -11.7192 -13.8
275000 -11.5763 -13.8
276000 -11.876 -13.8
277000 -11.6993 -13.8
278000 -11.8472 -13.8
279000 -11.8279 -13.8
280000 -11.6693 -13.8
281000 -11.3442 -13.8
282000 -11.9564 -13.8
283000 -11.8384 -13.8
284000 -11.8897 -13.8
285000 -11.2834 -13.8
286000 -11.8571 -13.8
287000 -10.8335 -13.8
288000 -10.6622 -13.8
289000 -11.7794 -13.8
290000 -11.0286 -13.8
291000 -10.6898 -13.8
292000 -11.7236 -13.8
293000 -11.411 -13.8
294000 -11.5475 -13.8
295000 -11.891 -13.8
296000 -11.9718 -13.8
297000 -11.7643 -13.8
298000 -11.9717 -13.8
299000 -11.7279 -13.8
300000 -11.786 -13.8
301000 -11.586 -13.8
302000 -11.8935 -13.8
303000 -11.782 -13.8
304000 -11.8783 -13.8
305000 -11.6879 -13.8
306000 -11.8332 -13.8
307000 -11.5303 -13.8
308000 -12.0278 -13.8
309000 -11.4539 -13.8
310000 -11.9514 -13.8
311000 -11.456 -13.8
312000 -10.9878 -13.8
313000 -11.7784 -13.8
314000 -11.4041 -13.8
315000 -11.8559 -13.8
316000 -11.586 -13.8
317000 -11.5229 -13.8
318000 -11.7873 -13.8
319000 -11.6646 -13.8
320000 -11.855 -13.8
