# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2431000 -4.88053 -3
2432000 -3.19887 -3
2433000 -1.4505 -3
2434000 -0.088239 -3
2435000 0.532372 -3
2436000 0.256995 -3
2437000 -0.828336 -3
2438000 -2.44858 -3
2439000 -4.20509 -3
2440000 -5.66829 -3
2441000 -6.47971 -3
2442000 -6.43448 -3
2443000 -5.53115 -3
2444000 -3.98502 -3
2445000 -2.18998 -3
2446000 -0.606215 -3
2447000 0.363704 -3
2448000 0.477403 -3
2449000 -0.289664 -3
2450000 -1.73836 -3
2451000 -3.49687 -3
2452000 -5.11429 -3
2453000 -6.18368 -3
2454000 -6.45269 -3
2455000 -5.86559 -3
2456000 -4.55529 -3
2457000 -2.81683 -3
2458000 -1.08724 -3
2459000 0.170835 -3
2460000 0.627127 -3
2461000 0.163885 -3
2462000 -1.09733 -3
2463000 -2.82564 -3
2464000 -4.5711 -3
2465000 -5.89886 -3
2466000 -6.49577 -3
2467000 -6.22441 -3
2468000 -5.13482 -3
2469000 -3.47213 -3
2470000 -1.67056 -3
2471000 -0.206713 -3
2472000 0.54116 -3
2473000 0.388189 -3
2474000 -0.617969 -3
2475000 -2.21342 -3
2476000 -3.99164 -3
2477000 -5.51242 -3
2478000 -6.4064 -3
2479000 -6.45877 -3
2480000 -5.64432 -3
