# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4891000 11.6374 9.3
4892000 11.4369 9.3
4893000 11.375 9.3
4894000 11.6873 9.3
4895000 11.7453 9.3
4896000 11.3866 9.3
4897000 11.4207 9.3
4898000 11.8142 9.3
4899000 11.5961 9.3
4900000 11.0612 9.3
4901000 11.0614 9.3
4902000 11.5918 9.3
4903000 11.4947 9.3
4904000 11.2161 9.3
4905000 11.5289 9.3
4906000 11.7454 9.3
4907000 11.1955 9.3
4908000 11.069 9.3
4909000 11.5387 9.3
4910000 11.7961 9.3
4911000 11.0646 9.3
4912000 10.6732 9.3
4913000 10.6639 9.3
4914000 11.0709 9.3
4915000 11.7681 9.3
4916000 11.4259 9.3
4917000 11.2221 9.3
4918000 11.5288 9.3
4919000 11.6075 9.3
4920000 11.2915 9.3
4921000 11.5001 9.3
4922000 11.6443 9.3
4923000 11.2906 9.3
4924000 11.4382 9.3
4925000 11.7583 9.3
4926000 11.7081 9.3
4927000 11.3606 9.3
4928000 11.2841 9.3
4929000 11.7488 9.3
4930000 11.2693 9.3
4931000 10.4506 9.3
4932000 9.98637 9.3
4933000 9.76838 9.3
4934000 9.77995 9.3
4935000 10.0194 9.3
4936000 10.4923 9.3
4937000 11.2939 9.3
4938000 11.9008 9.3
4939000 10.7193 9.3
4940000 9.63736 9.3
