# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3631000 1.36726 3
3632000 2.55622 3
3633000 3.86439 3
3634000 4.95445 3
3635000 5.55158 3
3636000 5.51212 3
3637000 4.85267 3
3638000 3.74067 3
3639000 2.45275 3
3640000 1.30635 3
3641000 0.582003 3
3642000 0.463599 3
3643000 0.992476 3
3644000 2.03812 3
3645000 3.32777 3
3646000 4.52549 3
3647000 5.32537 3
3648000 5.53784 3
3649000 5.11963 3
3650000 4.17529 3
3651000 2.93654 3
3652000 1.70883 3
3653000 0.801063 3
3654000 0.445916 3
3655000 0.741172 3
3656000 1.62744 3
3657000 2.87938 3
3658000 4.16126 3
3659000 5.13962 3
3660000 5.57535 3
3661000 5.36997 3
3662000 4.58209 3
3663000 3.41247 3
3664000 2.15512 3
3665000 1.12384 3
3666000 0.574829 3
3667000 0.643366 3
3668000 1.3123 3
3669000 2.42109 3
3670000 3.70282 3
3671000 4.83322 3
3672000 5.5168 3
3673000 5.57672 3
3674000 5.00199 3
3675000 3.94704 3
3676000 2.67724 3
3677000 1.50171 3
3678000 0.70833 3
3679000 0.495472 3
3680000 0.92023 3
