# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5371000 11.8692 11.7
5372000 11.6112 11.7
5373000 11.8174 11.7
5374000 11.6834 11.7
5375000 11.6933 11.7
5376000 11.621 11.7
5377000 11.791 11.7
5378000 11.4411 11.7
5379000 11.6119 11.7
5380000 11.8071 11.7
5381000 11.5607 11.7
5382000 11.8553 11.7
5383000 11.8427 11.7
5384000 11.7711 11.7
5385000 11.7974 11.7
5386000 11.778 11.7
5387000 11.5097 11.7
5388000 11.7639 11.7
5389000 11.6173 11.7
5390000 11.7805 11.7
5391000 11.7317 11.7
5392000 11.6983 11.7
5393000 11.7199 11.7
5394000 11.315 11.7
5395000 11.7891 11.7
5396000 11.794 11.7
5397000 11.8734 11.7
5398000 11.8007 11.7
5399000 11.5108 11.7
5400000 11.7311 11.7
5401000 11.5643 11.7
5402000 11.8151 11.7
5403000 11.6449 11.7
5404000 11.7382 11.7
5405000 11.5705 11.7
5406000 11.573 11.7
5407000 11.6983 11.7
5408000 11.6421 11.7
5409000 11.9664 11.7
5410000 11.7656 11.7
5411000 11.7422 11.7
5412000 11.6857 11.7
5413000 11.7178 11.7
5414000 11.7736 11.7
5415000 11.7435 11.7
5416000 11.8057 11.7
5417000 11.8887 11.7
5418000 11.5047 11.7
5419000 11.5855 11.7
5420000 11.6662 11.7
