# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
6031000 11.5418 15
6032000 11.9187 15
6033000 11.4637 15
6034000 11.8788 15
6035000 11.5288 15
6036000 11.9318 15
6037000 11.7547 15
6038000 11.9658 15
6039000 11.7622 15
6040000 11.8963 15
6041000 12.0949 15
6042000 11.8465 15
6043000 11.8882 15
6044000 11.6954 15
6045000 11.731 15
6046000 11.6681 15
6047000 11.8019 15
6048000 11.8988 15
6049000 11.9371 15
6050000 11.829 15
6051000 11.9412 15
6052000 11.8697 15
6053000 11.9709 15
6054000 12.0159 15
6055000 11.9334 15
6056000 11.7307 15
6057000 11.8816 15
6058000 11.7353 15
6059000 11.8892 15
6060000 11.8306 15
6061000 11.824 15
6062000 11.5877 15
6063000 11.7571 15
6064000 11.661 15
6065000 11.9827 15
6066000 11.9124 15
6067000 11.874 15
6068000 11.8986 15
6069000 11.7349 15
6070000 11.5573 15
6071000 11.8053 15
6072000 11.8242 15
6073000 11.9501 15
6074000 11.7569 15
6075000 11.8121 15
6076000 11.6146 15
6077000 11.923 15
6078000 11.8057 15
6079000 12.0247 15
6080000 11.8197 15
