# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4831000 10.7748 9
4832000 10.6211 9
4833000 10.7862 9
4834000 11.3649 9
4835000 11.8228 9
4836000 10.9483 9
4837000 10.2566 9
4838000 9.77824 9
4839000 9.42251 9
4840000 9.18027 9
4841000 9.07626 9
4842000 9.13366 9
4843000 9.34284 9
4844000 9.66982 9
4845000 10.1068 9
4846000 10.7245 9
4847000 11.6631 9
4848000 11.3946 9
4849000 10.3376 9
4850000 9.52287 9
4851000 8.84151 9
4852000 8.33979 9
4853000 8.09445 9
4854000 8.15578 9
4855000 8.51491 9
4856000 9.10179 9
4857000 9.82712 9
4858000 10.6844 9
4859000 11.7463 9
4860000 11.2846 9
4861000 10.3249 9
4862000 9.62457 9
4863000 9.07055 9
4864000 8.67085 9
4865000 8.4686 9
4866000 8.50148 9
4867000 8.77452 9
4868000 9.2499 9
4869000 9.85459 9
4870000 10.5688 9
4871000 11.5341 9
4872000 11.5669 9
4873000 10.7 9
4874000 10.1719 9
4875000 9.83737 9
4876000 9.62522 9
4877000 9.52322 9
4878000 9.53907 9
4879000 9.6864 9
4880000 9.96895 9
