# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
871000 -11.8747 -10.8
872000 -11.7178 -10.8
873000 -11.8025 -10.8
874000 -11.8232 -10.8
875000 -11.7403 -10.8
876000 -11.8555 -10.8
877000 -11.6399 -10.8
878000 -11.348 -10.8
879000 -11.7548 -10.8
880000 -11.4547 -10.8
881000 -10.7401 -10.8
882000 -10.8267 -10.8
883000 -11.6937 -10.8
884000 -11.5126 -10.8
885000 -10.9671 -10.8
886000 -11.3395 -10.8
887000 -11.7797 -10.8
888000 -11.3086 -10.8
889000 -11.658 -10.8
890000 -11.4855 -10.8
891000 -10.9199 -10.8
892000 -11.2748 -10.8
893000 -11.9147 -10.8
894000 -11.4925 -10.8
895000 -11.7604 -10.8
896000 -11.8041 -10.8
897000 -11.3474 -10.8
898000 -11.6715 -10.8
899000 -11.7223 -10.8
900000 -11.3236 -10.8
901000 -11.8038 -10.8
902000 -11.5833 -10.8
903000 -11.1784 -10.8
904000 -11.7326 -10.8
905000 -11.9006 -10.8
906000 -11.5318 -10.8
907000 -11.7159 -10.8
908000 -11.6635 -10.8
909000 -11.7074 -10.8
910000 -11.5939 -10.8
911000 -11.5914 -10.8
912000 -11.8198 -10.8
913000 -11.6268 -10.8
914000 -11.9192 -10.8
915000 -11.7943 -10.8
916000 -11.5661 -10.8
917000 -11.7424 -10.8
918000 -11.6806 -10.8
919000 -11.8281 -10.8
920000 -11.5652 -10.8
