# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5011000 11.8556 9.9
5012000 11.4731 9.9
5013000 11.3874 9.9
5014000 11.7566 9.9
5015000 11.6212 9.9
5016000 11.6056 9.9
5017000 11.7006 9.9
5018000 11.4589 9.9
5019000 11.6685 9.9
5020000 11.561 9.9
5021000 11.1462 9.9
5022000 11.4525 9.9
5023000 11.9235 9.9
5024000 11.1205 9.9
5025000 10.6766 9.9
5026000 10.8495 9.9
5027000 11.6414 9.9
5028000 11.5447 9.9
5029000 10.7457 9.9
5030000 10.5352 9.9
5031000 10.8761 9.9
5032000 11.7748 9.9
5033000 11.3431 9.9
5034000 10.3934 9.9
5035000 9.8956 9.9
5036000 9.76611 9.9
5037000 10.0122 9.9
5038000 10.6762 9.9
5039000 11.7514 9.9
5040000 11.1738 9.9
5041000 10.2065 9.9
5042000 9.68605 9.9
5043000 9.53263 9.9
5044000 9.7479 9.9
5045000 10.3394 9.9
5046000 11.3763 9.9
5047000 11.7415 9.9
5048000 10.7889 9.9
5049000 10.3279 9.9
5050000 10.315 9.9
5051000 10.7684 9.9
5052000 11.7367 9.9
5053000 11.6359 9.9
5054000 11.1948 9.9
5055000 11.5082 9.9
5056000 11.7435 9.9
5057000 11.2156 9.9
5058000 11.2533 9.9
5059000 11.9057 9.9
5060000 11.5845 9.9
