# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2371000 -1.34999 -3.3
2372000 -0.250528 -3.3
2373000 0.0590802 -3.3
2374000 -0.483336 -3.3
2375000 -1.73719 -3.3
2376000 -3.40011 -3.3
2377000 -5.06437 -3.3
2378000 -6.31335 -3.3
2379000 -6.83312 -3.3
2380000 -6.48647 -3.3
2381000 -5.3468 -3.3
2382000 -3.69065 -3.3
2383000 -1.93805 -3.3
2384000 -0.540535 -3.3
2385000 0.141575 -3.3
2386000 -0.0561258 -3.3
2387000 -1.0695 -3.3
2388000 -2.65132 -3.3
2389000 -4.4171 -3.3
2390000 -5.92905 -3.3
2391000 -6.80991 -3.3
2392000 -6.83523 -3.3
2393000 -5.98948 -3.3
2394000 -4.47559 -3.3
2395000 -2.67389 -3.3
2396000 -1.04508 -3.3
2397000 -0.00481399 -3.3
2398000 0.189431 -3.3
2399000 -0.493302 -3.3
2400000 -1.86599 -3.3
2401000 -3.59918 -3.3
2402000 -5.27655 -3.3
2403000 -6.48448 -3.3
2404000 -6.92145 -3.3
2405000 -6.46917 -3.3
2406000 -5.22378 -3.3
2407000 -3.48396 -3.3
2408000 -1.68941 -3.3
2409000 -0.303824 -3.3
2410000 0.318183 -3.3
2411000 0.0220364 -3.3
2412000 -1.10043 -3.3
2413000 -2.75244 -3.3
2414000 -4.53004 -3.3
2415000 -6.00679 -3.3
2416000 -6.8277 -3.3
2417000 -6.78813 -3.3
2418000 -5.88597 -3.3
2419000 -4.33791 -3.3
2420000 -2.52972 -3.3
