# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
811000 -11.8001 -11.1
812000 -11.5182 -11.1
813000 -11.5914 -11.1
814000 -11.6756 -11.1
815000 -10.9473 -11.1
816000 -11.0417 -11.1
817000 -11.8789 -11.1
818000 -11.4334 -11.1
819000 -11.3071 -11.1
820000 -11.982 -11.1
821000 -11.689 -11.1
822000 -11.4422 -11.1
823000 -11.8061 -11.1
824000 -11.4356 -11.1
825000 -11.5432 -11.1
826000 -11.9589 -11.1
827000 -11.582 -11.1
828000 -11.829 -11.1
829000 -11.5732 -11.1
830000 -11.4383 -11.1
831000 -11.8729 -11.1
832000 -11.5889 -11.1
833000 -11.7195 -11.1
834000 -11.7723 -11.1
835000 -11.8193 -11.1
836000 -11.7583 -11.1
837000 -11.7168 -11.1
838000 -11.8613 -11.1
839000 -11.7581 -11.1
840000 -11.8158 -11.1
841000 -11.7195 -11.1
842000 -11.7022 -11.1
843000 -11.6847 -11.1
844000 -11.7116 -11.1
845000 -11.6663 -11.1
846000 -11.8478 -11.1
847000 -11.6914 -11.1
848000 -11.688 -11.1
849000 -11.9055 -11.1
850000 -11.6703 -11.1
851000 -11.7615 -11.1
852000 -12.0373 -11.1
853000 -11.4909 -11.1
854000 -11.4855 -11.1
855000 -11.8008 -11.1
856000 -11.5859 -11.1
857000 -11.7206 -11.1
858000 -11.8255 -11.1
859000 -11.6205 -11.1
860000 -11.8682 -11.1
