# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2671000 1.4321 -1.8
2672000 0.404877 -1.8
2673000 -1.19246 -1.8
2674000 -2.9609 -1.8
2675000 -4.45296 -1.8
2676000 -5.28897 -1.8
2677000 -5.25367 -1.8
2678000 -4.35104 -1.8
2679000 -2.81051 -1.8
2680000 -1.04073 -1.8
2681000 0.494645 -1.8
2682000 1.42356 -1.8
2683000 1.52938 -1.8
2684000 0.789766 -1.8
2685000 -0.615413 -1.8
2686000 -2.34527 -1.8
2687000 -3.96973 -1.8
2688000 -5.07067 -1.8
2689000 -5.35887 -1.8
2690000 -4.75701 -1.8
2691000 -3.43198 -1.8
2692000 -1.75441 -1.8
2693000 -0.128014 -1.8
2694000 1.06777 -1.8
2695000 1.54109 -1.8
2696000 1.16717 -1.8
2697000 0.0271723 -1.8
2698000 -1.59599 -1.8
2699000 -3.28454 -1.8
2700000 -4.60106 -1.8
2701000 -5.20956 -1.8
2702000 -4.96264 -1.8
2703000 -3.938 -1.8
2704000 -2.40043 -1.8
2705000 -0.723807 -1.8
2706000 0.684147 -1.8
2707000 1.47306 -1.8
2708000 1.43739 -1.8
2709000 0.577237 -1.8
2710000 -0.895681 -1.8
2711000 -2.60829 -1.8
2712000 -4.12341 -1.8
2713000 -5.05762 -1.8
2714000 -5.17556 -1.8
2715000 -4.44807 -1.8
2716000 -3.06016 -1.8
2717000 -1.36778 -1.8
2718000 0.195402 -1.8
2719000 1.23812 -1.8
2720000 1.5054 -1.8
