# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
31000 -8.0286 -15
32000 -10.0752 -15
33000 -11.9214 -15
34000 -10.1381 -15
35000 -9.68772 -15
36000 -10.9469 -15
37000 -11.6524 -15
38000 -9.87625 -15
39000 -9.69967 -15
40000 -11.1893 -15
41000 -11.2771 -15
42000 -10.1412 -15
43000 -10.73 -15
44000 -11.7743 -15
45000 -10.4614 -15
46000 -10.5329 -15
47000 -11.9228 -15
48000 -11.207 -15
49000 -11.4174 -15
50000 -12.0456 -15
51000 -11.3712 -15
52000 -12.0181 -15
53000 -11.4217 -15
54000 -11.847 -15
55000 -11.6765 -15
56000 -11.7698 -15
57000 -11.8657 -15
58000 -11.6687 -15
59000 -11.8421 -15
60000 -11.9953 -15
61000 -11.8638 -15
62000 -11.9769 -15
63000 -12.0817 -15
64000 -11.8868 -15
65000 -11.8954 -15
66000 -11.5742 -15
67000 -11.8831 -15
68000 -11.4271 -15
69000 -12.0226 -15
70000 -11.4771 -15
71000 -11.8114 -15
72000 -11.4975 -15
73000 -10.7518 -15
74000 -11.7849 -15
75000 -11.1432 -15
76000 -10.2463 -15
77000 -11.1281 -15
78000 -11.8485 -15
79000 -11.2124 -15
80000 -11.9929 -15
