# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5131000 11.4344 10.5
5132000 11.7553 10.5
5133000 11.7131 10.5
5134000 11.5084 10.5
5135000 11.7468 10.5
5136000 11.5967 10.5
5137000 11.5 10.5
5138000 11.8088 10.5
5139000 11.6916 10.5
5140000 11.8107 10.5
5141000 11.7543 10.5
5142000 11.6726 10.5
5143000 11.765 10.5
5144000 11.6705 10.5
5145000 11.7423 10.5
5146000 11.9243 10.5
5147000 11.8408 10.5
5148000 11.7545 10.5
5149000 11.3772 10.5
5150000 11.568 10.5
5151000 11.8059 10.5
5152000 11.5332 10.5
5153000 11.7857 10.5
5154000 11.615 10.5
5155000 11.5507 10.5
5156000 11.8686 10.5
5157000 11.1834 10.5
5158000 10.9118 10.5
5159000 11.4484 10.5
5160000 11.7891 10.5
5161000 10.6788 10.5
5162000 10.1385 10.5
5163000 10.1795 10.5
5164000 10.8286 10.5
5165000 11.8254 10.5
5166000 10.9803 10.5
5167000 10.3058 10.5
5168000 10.2312 10.5
5169000 10.7351 10.5
5170000 11.8148 10.5
5171000 11.3523 10.5
5172000 10.7012 10.5
5173000 10.7893 10.5
5174000 11.6081 10.5
5175000 11.443 10.5
5176000 10.3523 10.5
5177000 9.91042 10.5
5178000 10.0186 10.5
5179000 10.6726 10.5
5180000 11.7581 10.5
