# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
5851000 11.9318 14.1
5852000 11.8002 14.1
5853000 11.7525 14.1
5854000 11.7033 14.1
5855000 11.9225 14.1
5856000 11.8282 14.1
5857000 11.7838 14.1
5858000 11.7133 14.1
5859000 11.7169 14.1
5860000 11.8876 14.1
5861000 11.8307 14.1
5862000 12.0121 14.1
5863000 11.6567 14.1
5864000 11.8051 14.1
5865000 11.6316 14.1
5866000 11.6593 14.1
5867000 11.8702 14.1
5868000 11.8182 14.1
5869000 11.925 14.1
5870000 11.9164 14.1
5871000 11.7324 14.1
5872000 11.3969 14.1
5873000 12.0176 14.1
5874000 11.8527 14.1
5875000 11.8581 14.1
5876000 11.8812 14.1
5877000 11.7603 14.1
5878000 11.5439 14.1
5879000 11.8847 14.1
5880000 11.8163 14.1
5881000 11.9181 14.1
5882000 11.6137 14.1
5883000 12.0453 14.1
5884000 11.7623 14.1
5885000 11.9366 14.1
5886000 11.8017 14.1
5887000 11.8873 14.1
5888000 11.9758 14.1
5889000 11.8713 14.1
5890000 11.8312 14.1
5891000 11.5919 14.1
5892000 11.6818 14.1
5893000 11.5545 14.1
5894000 11.9491 14.1
5895000 11.3864 14.1
5896000 11.7924 14.1
5897000 11.2371 14.1
5898000 11.7644 14.1
5899000 11.4025 14.1
5900000 11.5305 14.1
