# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3031000 1.39112 0
3032000 -0.231823 0
3033000 -1.80442 0
3034000 -2.94667 0
3035000 -3.36454 0
3036000 -2.93471 0
3037000 -1.76119 0
3038000 -0.143672 0
3039000 1.50405 0
3040000 2.76169 0
3041000 3.31315 0
3042000 3.02677 0
3043000 1.98411 0
3044000 0.453453 0
3045000 -1.18456 0
3046000 -2.53321 0
3047000 -3.26351 0
3048000 -3.17862 0
3049000 -2.28614 0
3050000 -0.811406 0
3051000 0.864818 0
3052000 2.31011 0
3053000 3.15759 0
3054000 3.20046 0
3055000 2.44007 0
3056000 1.07267 0
3057000 -0.562096 0
3058000 -2.07384 0
3059000 -3.10048 0
3060000 -3.36146 0
3061000 -2.77351 0
3062000 -1.48579 0
3063000 0.163161 0
3064000 1.74305 0
3065000 2.85908 0
3066000 3.24355 0
3067000 2.80736 0
3068000 1.65699 0
3069000 0.0729084 0
3070000 -1.56091 0
3071000 -2.84127 0
3072000 -3.4219 0
3073000 -3.14054 0
3074000 -2.07407 0
3075000 -0.503445 0
3076000 1.17035 0
3077000 2.52789 0
3078000 3.23608 0
3079000 3.12484 0
3080000 2.22508 0
